order_id,user_id,session_id,order_date,country,device,ab_group,category,order_value_eur,items_count,is_returned
ORD000321,U00494,S001754,2023-06-10,PL,iOS,variant,Beauty,50.0,4,0
ORD000322,U00494,S001756,2023-08-21,PL,iOS,variant,Sports,73.15,6,0
ORD000323,U00495,S001757,2023-08-10,PL,iOS,control,Fashion,86.78,2,0
ORD000324,U00496,S001760,2023-08-07,PL,Android,variant,Beauty,21.55,5,0
ORD000325,U00497,S001762,2023-07-19,DE,Android,control,Beauty,147.12,2,0
ORD000326,U00498,S001768,2023-07-31,PL,Android,variant,Home & Garden,26.08,6,0
ORD000327,U00499,S001770,2023-08-14,CZ,Android,control,Electronics,272.91,1,0
ORD000328,U00499,S001772,2023-08-09,CZ,Android,variant,Home & Garden,222.57,5,0
ORD000329,U00501,S001778,2023-06-28,SK,Android,variant,Fashion,235.5,4,0
ORD000330,U00504,S001785,2023-06-11,CZ,Android,control,Sports,182.06,3,0
ORD000331,U00505,S001788,2023-08-23,DE,Android,control,Fashion,173.62,4,0
ORD000332,U00505,S001790,2023-08-08,DE,Android,control,Sports,183.62,1,0
ORD000333,U00507,S001799,2023-07-10,DE,iOS,control,Beauty,110.02,6,0
ORD000334,U00509,S001803,2023-06-18,DE,Android,variant,Fashion,72.5,4,0
ORD000335,U00511,S001812,2023-07-08,DE,iOS,variant,Beauty,57.98,4,1
ORD000336,U00513,S001818,2023-06-07,PL,Android,variant,Home & Garden,274.14,6,0
ORD000337,U00516,S001828,2023-07-08,PL,Android,variant,Home & Garden,239.82,1,0
ORD000338,U00516,S001829,2023-06-01,PL,Android,variant,Fashion,40.37,1,0
ORD000339,U00516,S001832,2023-06-07,PL,Android,control,Sports,107.74,4,0
ORD000340,U00517,S001833,2023-08-02,PL,Android,control,Electronics,256.89,1,0
ORD000341,U00520,S001845,2023-08-13,PL,Android,variant,Beauty,38.01,2,1
ORD000342,U00521,S001851,2023-08-11,DE,iOS,variant,Fashion,122.99,3,0
ORD000343,U00521,S001852,2023-07-22,DE,iOS,variant,Beauty,229.92,2,0
ORD000344,U00522,S001853,2023-06-05,DE,iOS,variant,Home & Garden,85.3,5,0
ORD000345,U00524,S001862,2023-08-28,CZ,iOS,variant,Home & Garden,165.44,5,0
ORD000346,U00524,S001863,2023-06-08,CZ,iOS,variant,Fashion,186.6,2,1
ORD000347,U00525,S001865,2023-06-14,DE,iOS,control,Fashion,228.11,6,0
ORD000348,U00525,S001867,2023-06-22,DE,iOS,variant,Electronics,58.32,3,0
ORD000349,U00526,S001870,2023-08-19,DE,iOS,control,Beauty,258.09,3,0
ORD000350,U00526,S001872,2023-07-26,DE,iOS,control,Electronics,169.05,1,0
ORD000351,U00526,S001874,2023-08-04,DE,iOS,variant,Home & Garden,94.1,4,0
ORD000352,U00527,S001876,2023-08-23,DE,iOS,variant,Electronics,216.13,5,0
ORD000353,U00528,S001877,2023-07-17,PL,Android,variant,Electronics,152.42,5,1
ORD000354,U00529,S001880,2023-07-02,DE,Android,control,Fashion,11.93,5,0
ORD000355,U00529,S001881,2023-06-10,DE,Android,variant,Fashion,258.2,1,1
ORD000356,U00529,S001882,2023-07-13,DE,Android,variant,Electronics,38.28,1,0
ORD000357,U00532,S001890,2023-07-13,DE,Android,variant,Electronics,205.46,5,1
ORD000358,U00533,S001895,2023-07-28,PL,Android,variant,Beauty,171.55,4,0
ORD000359,U00534,S001897,2023-08-14,PL,iOS,variant,Fashion,241.27,1,1
ORD000360,U00534,S001899,2023-07-21,PL,iOS,control,Home & Garden,267.94,1,0
ORD000361,U00535,S001904,2023-08-12,DE,Android,control,Beauty,43.73,3,0
ORD000362,U00536,S001906,2023-08-26,DE,Android,variant,Home & Garden,165.13,4,0
ORD000363,U00537,S001913,2023-06-03,SK,iOS,control,Beauty,139.0,4,0
ORD000364,U00539,S001918,2023-07-31,DE,Android,control,Sports,87.11,4,0
ORD000365,U00540,S001923,2023-08-03,DE,Android,control,Electronics,38.01,3,0
ORD000366,U00542,S001930,2023-06-23,DE,iOS,variant,Sports,250.07,5,0
ORD000367,U00545,S001940,2023-08-16,SK,Android,control,Sports,139.13,1,0
ORD000368,U00549,S001952,2023-07-05,DE,Android,control,Home & Garden,174.55,1,0
ORD000369,U00550,S001959,2023-07-21,DE,Android,control,Beauty,94.92,5,0
ORD000370,U00553,S001966,2023-08-16,DE,Android,control,Beauty,145.27,5,0
ORD000371,U00553,S001967,2023-08-28,DE,Android,variant,Home & Garden,36.43,1,0
ORD000372,U00554,S001968,2023-06-28,DE,iOS,variant,Fashion,123.52,2,0
ORD000373,U00555,S001971,2023-06-11,DE,iOS,control,Sports,38.95,4,0
ORD000374,U00556,S001975,2023-08-07,CZ,iOS,variant,Electronics,33.1,3,0
ORD000375,U00559,S001985,2023-06-30,DE,Android,control,Home & Garden,202.49,3,0
ORD000376,U00559,S001986,2023-06-22,DE,Android,variant,Beauty,157.12,1,1
ORD000377,U00560,S001988,2023-08-19,SK,Android,control,Home & Garden,260.85,5,0
ORD000378,U00560,S001989,2023-08-14,SK,Android,control,Beauty,96.78,5,0
ORD000379,U00561,S001991,2023-07-17,CZ,iOS,control,Electronics,160.97,1,1
ORD000380,U00561,S001992,2023-07-11,CZ,iOS,control,Home & Garden,200.6,2,0
ORD000381,U00563,S001997,2023-07-12,PL,iOS,variant,Home & Garden,280.91,5,0
ORD000382,U00564,S001999,2023-07-23,DE,iOS,control,Sports,273.97,1,0
ORD000383,U00564,S002002,2023-06-21,DE,iOS,variant,Beauty,64.16,4,0
ORD000384,U00565,S002003,2023-08-29,DE,Android,variant,Electronics,36.83,1,0
ORD000385,U00567,S002009,2023-06-19,CZ,iOS,control,Electronics,86.68,6,0
ORD000386,U00568,S002013,2023-08-28,DE,Android,variant,Fashion,254.53,6,0
ORD000387,U00569,S002019,2023-07-25,CZ,iOS,variant,Home & Garden,242.18,5,0
ORD000388,U00571,S002022,2023-07-08,DE,iOS,control,Beauty,107.8,2,1
ORD000389,U00572,S002027,2023-07-09,RO,Android,variant,Beauty,161.6,2,1
ORD000390,U00575,S002034,2023-08-26,CZ,Android,control,Home & Garden,56.23,1,1
ORD000391,U00579,S002045,2023-07-20,DE,Android,variant,Beauty,109.05,4,0
ORD000392,U00580,S002050,2023-06-12,DE,Android,variant,Sports,136.92,4,0
ORD000393,U00584,S002060,2023-06-01,PL,Android,variant,Beauty,292.34,1,0
ORD000394,U00585,S002066,2023-08-22,PL,iOS,variant,Fashion,53.94,5,0
ORD000395,U00588,S002076,2023-08-01,PL,Android,control,Fashion,117.54,1,0
ORD000396,U00588,S002077,2023-08-25,PL,Android,variant,Electronics,140.61,4,0
ORD000397,U00591,S002083,2023-07-01,DE,iOS,variant,Electronics,246.12,3,0
ORD000398,U00593,S002090,2023-08-11,PL,iOS,variant,Electronics,227.86,6,0
ORD000399,U00593,S002091,2023-06-26,PL,iOS,variant,Beauty,222.37,2,0
ORD000400,U00594,S002096,2023-07-12,CZ,iOS,control,Fashion,132.84,4,1
ORD000401,U00595,S002099,2023-07-06,DE,Android,variant,Sports,234.81,4,0
ORD000402,U00597,S002109,2023-06-16,DE,iOS,variant,Home & Garden,224.33,3,1
ORD000403,U00599,S002112,2023-07-17,CZ,Android,variant,Fashion,18.38,4,0
ORD000404,U00599,S002113,2023-08-07,CZ,Android,variant,Fashion,124.08,4,0
ORD000405,U00601,S002118,2023-06-13,PL,iOS,control,Home & Garden,177.55,5,0
ORD000406,U00603,S002123,2023-08-03,PL,Android,control,Beauty,218.73,6,0
ORD000407,U00606,S002133,2023-07-25,DE,Android,variant,Fashion,63.0,4,0
ORD000408,U00608,S002143,2023-07-18,RO,iOS,variant,Beauty,100.6,2,0
ORD000409,U00609,S002148,2023-07-16,DE,iOS,control,Sports,214.84,4,0
ORD000410,U00612,S002154,2023-06-16,DE,iOS,control,Beauty,171.61,5,0
ORD000411,U00614,S002162,2023-08-13,CZ,Android,control,Beauty,216.4,4,0
ORD000412,U00614,S002163,2023-08-20,CZ,Android,control,Fashion,123.35,3,0
ORD000413,U00617,S002170,2023-08-11,DE,Android,variant,Home & Garden,127.54,3,0
ORD000414,U00617,S002171,2023-06-01,DE,Android,variant,Sports,70.1,2,0
ORD000415,U00617,S002173,2023-07-27,DE,Android,variant,Sports,151.06,3,0
ORD000416,U00619,S002178,2023-08-25,DE,Android,variant,Fashion,212.02,1,0
ORD000417,U00620,S002181,2023-07-25,DE,Android,variant,Electronics,279.26,3,0
ORD000418,U00621,S002188,2023-07-07,PL,iOS,variant,Fashion,57.6,6,0
ORD000419,U00623,S002194,2023-08-17,DE,Android,control,Home & Garden,76.43,4,0
ORD000420,U00624,S002197,2023-07-18,CZ,Android,variant,Home & Garden,275.58,3,0
ORD000421,U00626,S002201,2023-07-26,DE,iOS,control,Beauty,154.07,3,1
ORD000422,U00628,S002211,2023-06-21,PL,iOS,variant,Fashion,32.19,4,1
ORD000423,U00631,S002223,2023-07-31,SK,Android,variant,Home & Garden,146.83,2,0
ORD000424,U00632,S002225,2023-08-28,DE,iOS,variant,Electronics,123.68,4,0
ORD000425,U00632,S002226,2023-08-14,DE,iOS,control,Beauty,97.97,3,0
ORD000426,U00634,S002231,2023-06-03,PL,Android,variant,Electronics,30.47,2,0
ORD000427,U00635,S002236,2023-06-28,DE,Android,variant,Fashion,278.12,3,0
ORD000428,U00636,S002241,2023-08-16,PL,iOS,variant,Beauty,276.93,6,0
ORD000429,U00637,S002242,2023-07-30,PL,iOS,variant,Electronics,101.48,3,0
ORD000430,U00641,S002259,2023-08-13,DE,Android,control,Beauty,10.14,3,0
ORD000431,U00643,S002263,2023-06-22,DE,Android,variant,Electronics,173.46,4,0
ORD000432,U00643,S002264,2023-07-27,DE,Android,control,Electronics,59.92,4,0
ORD000433,U00644,S002265,2023-06-03,DE,iOS,control,Beauty,237.79,5,0
ORD000434,U00644,S002266,2023-07-29,DE,iOS,control,Electronics,188.98,1,0
ORD000435,U00647,S002274,2023-06-21,DE,Android,variant,Sports,132.23,1,0
ORD000436,U00652,S002289,2023-06-03,CZ,iOS,variant,Beauty,109.85,3,1
ORD000437,U00655,S002298,2023-06-29,DE,Android,control,Beauty,229.29,2,0
ORD000438,U00657,S002301,2023-06-01,DE,iOS,variant,Beauty,192.3,3,1
ORD000439,U00665,S002329,2023-06-07,PL,iOS,variant,Beauty,233.35,5,0
ORD000440,U00666,S002333,2023-08-05,DE,Android,variant,Beauty,70.44,1,0
ORD000441,U00667,S002336,2023-06-15,CZ,Android,control,Sports,259.08,3,0
ORD000442,U00669,S002342,2023-08-17,RO,Android,control,Beauty,164.84,4,0
ORD000443,U00670,S002346,2023-08-28,DE,Android,variant,Sports,43.12,5,1
ORD000444,U00670,S002348,2023-07-01,DE,Android,variant,Home & Garden,192.22,1,0
ORD000445,U00670,S002349,2023-06-14,DE,Android,variant,Beauty,189.08,1,0
ORD000446,U00671,S002354,2023-08-07,DE,Android,variant,Fashion,116.14,2,0
ORD000447,U00672,S002358,2023-07-22,PL,iOS,variant,Beauty,146.72,6,0
ORD000448,U00675,S002366,2023-08-17,PL,Android,variant,Beauty,125.73,2,0
ORD000449,U00675,S002367,2023-08-22,PL,Android,variant,Home & Garden,109.75,6,0
ORD000450,U00677,S002374,2023-08-20,DE,Android,control,Sports,23.91,5,1
ORD000451,U00677,S002375,2023-08-17,DE,Android,control,Electronics,50.12,2,1
ORD000452,U00677,S002377,2023-08-25,DE,Android,variant,Home & Garden,159.08,6,0
ORD000453,U00679,S002382,2023-08-21,DE,iOS,variant,Beauty,288.03,3,1
ORD000454,U00680,S002385,2023-06-01,PL,iOS,variant,Sports,121.55,2,0
ORD000455,U00680,S002386,2023-06-21,PL,iOS,control,Electronics,223.48,5,0
ORD000456,U00681,S002387,2023-06-16,SK,Android,variant,Home & Garden,97.02,3,0
ORD000457,U00682,S002393,2023-06-25,SK,Android,variant,Fashion,84.08,4,0
ORD000458,U00684,S002398,2023-07-29,DE,iOS,variant,Fashion,102.99,3,0
ORD000459,U00684,S002401,2023-06-17,DE,iOS,control,Home & Garden,210.49,6,1
ORD000460,U00684,S002402,2023-06-03,DE,iOS,control,Beauty,173.45,4,0
ORD000461,U00685,S002404,2023-06-07,SK,Android,variant,Electronics,78.6,3,0
ORD000462,U00687,S002412,2023-06-03,RO,iOS,variant,Sports,219.84,1,1
ORD000463,U00688,S002413,2023-06-20,DE,Android,control,Sports,20.9,6,0
ORD000464,U00689,S002420,2023-08-03,CZ,iOS,variant,Beauty,105.26,6,0
ORD000465,U00692,S002430,2023-07-21,SK,Android,variant,Electronics,99.41,6,0
ORD000466,U00695,S002441,2023-08-01,DE,iOS,control,Electronics,19.12,2,0
ORD000467,U00696,S002443,2023-06-01,DE,iOS,variant,Home & Garden,223.19,1,0
ORD000468,U00696,S002444,2023-06-25,DE,iOS,variant,Fashion,152.08,3,0
ORD000469,U00697,S002449,2023-07-19,CZ,iOS,control,Sports,184.76,3,0
ORD000470,U00699,S002458,2023-07-28,DE,Android,variant,Fashion,164.42,5,0
ORD000471,U00702,S002468,2023-08-14,DE,Android,variant,Home & Garden,25.98,6,0
ORD000472,U00702,S002472,2023-06-07,DE,Android,variant,Home & Garden,87.23,3,0
ORD000473,U00703,S002473,2023-08-27,DE,Android,control,Beauty,79.6,6,0
ORD000474,U00705,S002481,2023-08-29,DE,Android,variant,Beauty,108.1,3,0
ORD000475,U00705,S002485,2023-07-17,DE,Android,variant,Electronics,14.49,3,0
ORD000476,U00707,S002489,2023-08-18,DE,Android,variant,Fashion,263.36,3,1
ORD000477,U00709,S002498,2023-08-15,PL,Android,variant,Electronics,163.23,1,1
ORD000478,U00711,S002504,2023-06-17,DE,iOS,variant,Sports,112.8,1,0
ORD000479,U00712,S002510,2023-07-11,SK,iOS,variant,Sports,172.71,5,0
ORD000480,U00714,S002517,2023-06-10,DE,iOS,variant,Electronics,81.95,2,0
ORD000481,U00715,S002518,2023-07-13,PL,iOS,variant,Sports,291.1,6,1
ORD000482,U00716,S002523,2023-07-11,DE,iOS,variant,Fashion,12.44,3,0
ORD000483,U00720,S002536,2023-08-15,DE,Android,control,Sports,269.1,5,0
ORD000484,U00721,S002538,2023-08-24,CZ,Android,variant,Electronics,15.82,2,0
ORD000485,U00721,S002540,2023-07-26,CZ,Android,variant,Home & Garden,25.27,3,0
ORD000486,U00722,S002542,2023-08-16,PL,iOS,control,Fashion,55.87,1,0
ORD000487,U00725,S002554,2023-08-14,RO,iOS,control,Home & Garden,193.34,6,0
ORD000488,U00730,S002569,2023-08-14,DE,Android,variant,Beauty,142.19,2,1
ORD000489,U00732,S002576,2023-06-02,DE,iOS,variant,Home & Garden,97.96,2,0
ORD000490,U00732,S002579,2023-07-02,DE,iOS,control,Fashion,204.07,6,0
ORD000491,U00734,S002585,2023-08-20,DE,iOS,control,Sports,138.05,6,0
ORD000492,U00734,S002586,2023-07-30,DE,iOS,control,Sports,225.72,3,0
ORD000493,U00734,S002587,2023-08-11,DE,iOS,control,Home & Garden,59.57,3,0
ORD000494,U00737,S002597,2023-06-24,PL,iOS,variant,Home & Garden,73.69,1,0
ORD000495,U00738,S002601,2023-06-30,DE,iOS,control,Fashion,73.44,4,0
ORD000496,U00740,S002604,2023-07-17,PL,Android,variant,Beauty,153.65,3,0
ORD000497,U00741,S002607,2023-07-31,PL,Android,control,Beauty,47.52,4,0
ORD000498,U00742,S002611,2023-08-22,RO,Android,variant,Home & Garden,282.5,2,0
ORD000499,U00743,S002614,2023-07-20,DE,iOS,control,Fashion,203.82,5,0
ORD000500,U00743,S002615,2023-06-01,DE,iOS,control,Home & Garden,107.67,6,0
ORD000501,U00744,S002620,2023-06-07,DE,iOS,control,Sports,37.03,4,0
ORD000502,U00750,S002636,2023-06-09,PL,Android,variant,Home & Garden,16.94,4,0
ORD000503,U00751,S002641,2023-08-26,CZ,Android,variant,Sports,48.36,2,0
ORD000504,U00753,S002644,2023-07-04,DE,Android,control,Electronics,203.74,2,1
ORD000505,U00753,S002646,2023-08-09,DE,Android,variant,Fashion,175.53,6,0
ORD000506,U00756,S002658,2023-07-05,DE,Android,variant,Sports,275.52,6,0
ORD000507,U00758,S002665,2023-07-04,PL,Android,control,Fashion,277.53,6,0
ORD000508,U00759,S002670,2023-06-03,DE,iOS,variant,Sports,273.25,5,0
ORD000509,U00761,S002677,2023-06-19,DE,Android,variant,Home & Garden,41.88,1,0
ORD000510,U00765,S002692,2023-08-25,SK,Android,control,Electronics,297.76,4,0
ORD000511,U00768,S002703,2023-08-25,SK,iOS,variant,Fashion,30.24,2,0
ORD000512,U00768,S002705,2023-06-30,SK,iOS,control,Electronics,60.83,4,0
ORD000513,U00771,S002714,2023-06-30,CZ,Android,variant,Sports,12.99,4,0
ORD000514,U00772,S002716,2023-08-26,PL,iOS,variant,Home & Garden,108.73,3,0
ORD000515,U00778,S002736,2023-08-02,DE,Android,variant,Sports,165.19,5,0
ORD000516,U00781,S002745,2023-07-11,PL,iOS,control,Beauty,268.37,4,0
ORD000517,U00784,S002759,2023-07-15,DE,iOS,variant,Beauty,93.99,4,0
ORD000518,U00786,S002766,2023-08-02,CZ,Android,variant,Beauty,184.05,1,0
ORD000519,U00787,S002772,2023-08-06,DE,iOS,control,Home & Garden,268.62,1,0
ORD000520,U00788,S002773,2023-07-08,PL,iOS,control,Electronics,141.97,3,0
ORD000521,U00788,S002774,2023-08-17,PL,iOS,variant,Beauty,180.41,3,0
ORD000522,U00789,S002780,2023-06-15,DE,iOS,control,Sports,173.23,4,0
ORD000523,U00789,S002781,2023-06-04,DE,iOS,variant,Fashion,94.43,3,0
ORD000524,U00789,S002782,2023-07-10,DE,iOS,variant,Electronics,287.24,1,1
ORD000525,U00793,S002793,2023-08-27,CZ,Android,control,Electronics,55.87,4,0
ORD000526,U00795,S002800,2023-08-01,CZ,Android,variant,Sports,84.29,1,0
ORD000527,U00798,S002810,2023-08-17,DE,Android,control,Home & Garden,10.97,3,0
ORD000528,U00799,S002812,2023-08-26,DE,iOS,variant,Fashion,95.15,6,0
ORD000529,U00800,S002815,2023-07-31,PL,iOS,variant,Electronics,123.4,1,1
ORD000530,U00802,S002821,2023-08-21,CZ,iOS,control,Fashion,105.27,4,0
ORD000531,U00804,S002834,2023-08-05,DE,iOS,control,Home & Garden,62.11,4,0
ORD000532,U00805,S002836,2023-07-10,SK,iOS,control,Sports,219.76,3,0
ORD000533,U00808,S002847,2023-07-29,CZ,iOS,control,Electronics,218.9,6,1
ORD000534,U00809,S002851,2023-07-14,DE,iOS,variant,Sports,42.39,2,0
ORD000535,U00811,S002858,2023-08-05,CZ,Android,variant,Home & Garden,128.27,5,1
ORD000536,U00811,S002861,2023-08-21,CZ,Android,control,Home & Garden,242.39,4,1
ORD000537,U00814,S002869,2023-07-22,DE,iOS,control,Beauty,83.46,3,0
ORD000538,U00814,S002872,2023-06-26,DE,iOS,variant,Beauty,26.33,1,0
ORD000539,U00816,S002876,2023-06-18,CZ,iOS,control,Fashion,211.05,2,1
ORD000540,U00817,S002880,2023-06-20,CZ,Android,variant,Home & Garden,272.38,6,1
ORD000541,U00818,S002882,2023-08-29,DE,Android,control,Fashion,72.08,6,0
ORD000542,U00821,S002893,2023-06-26,PL,Android,variant,Home & Garden,207.41,3,0
ORD000543,U00821,S002895,2023-07-09,PL,Android,control,Electronics,88.04,4,0
ORD000544,U00823,S002900,2023-08-14,DE,Android,variant,Home & Garden,189.48,5,0
ORD000545,U00824,S002901,2023-06-02,DE,Android,control,Electronics,294.98,6,1
ORD000546,U00824,S002903,2023-08-22,DE,Android,control,Beauty,170.11,6,0
ORD000547,U00825,S002907,2023-06-07,PL,Android,variant,Fashion,260.28,1,0
ORD000548,U00826,S002910,2023-08-29,DE,Android,variant,Electronics,112.7,4,0
ORD000549,U00827,S002912,2023-06-24,PL,iOS,control,Sports,265.16,2,0
ORD000550,U00827,S002913,2023-07-08,PL,iOS,control,Fashion,257.67,6,1
ORD000551,U00828,S002915,2023-06-14,PL,Android,control,Sports,243.12,1,0
ORD000552,U00829,S002917,2023-06-04,SK,Android,control,Fashion,207.07,3,0
ORD000553,U00829,S002918,2023-08-27,SK,Android,variant,Fashion,239.73,1,0
ORD000554,U00830,S002920,2023-07-16,CZ,Android,variant,Fashion,140.41,4,0
ORD000555,U00831,S002926,2023-08-09,PL,Android,variant,Electronics,89.43,6,0
ORD000556,U00836,S002938,2023-08-12,DE,iOS,variant,Sports,220.61,2,0
ORD000557,U00837,S002943,2023-07-20,DE,Android,control,Sports,114.09,1,0
ORD000558,U00839,S002946,2023-08-10,PL,Android,control,Home & Garden,230.14,2,0
ORD000559,U00840,S002952,2023-06-17,PL,Android,control,Electronics,264.39,3,0
ORD000560,U00841,S002953,2023-07-10,CZ,iOS,variant,Beauty,254.45,3,0
ORD000561,U00841,S002954,2023-06-16,CZ,iOS,variant,Fashion,119.94,6,0
ORD000562,U00843,S002959,2023-06-10,DE,Android,variant,Beauty,100.55,3,0
ORD000563,U00843,S002962,2023-07-22,DE,Android,control,Beauty,32.97,2,1
ORD000564,U00845,S002965,2023-06-17,DE,iOS,variant,Sports,208.79,3,0
ORD000565,U00846,S002970,2023-08-25,DE,iOS,variant,Sports,33.02,1,0
ORD000566,U00848,S002980,2023-07-24,DE,Android,control,Beauty,115.59,5,0
ORD000567,U00849,S002982,2023-07-20,RO,Android,variant,Home & Garden,242.39,2,0
ORD000568,U00850,S002987,2023-06-23,CZ,Android,variant,Electronics,278.9,5,0
ORD000569,U00850,S002988,2023-08-23,CZ,Android,control,Electronics,96.11,1,0
ORD000570,U00855,S003000,2023-07-28,DE,Android,variant,Electronics,160.74,5,0
ORD000571,U00856,S003006,2023-08-05,RO,Android,variant,Home & Garden,24.37,2,0
ORD000572,U00856,S003007,2023-08-14,RO,Android,control,Home & Garden,239.09,2,0
ORD000573,U00859,S003017,2023-06-23,DE,Android,control,Home & Garden,132.7,4,1
ORD000574,U00862,S003024,2023-07-29,DE,iOS,control,Beauty,77.67,2,0
ORD000575,U00862,S003026,2023-06-04,DE,iOS,variant,Home & Garden,95.27,5,0
ORD000576,U00863,S003028,2023-06-24,DE,iOS,variant,Beauty,254.87,2,0
ORD000577,U00865,S003035,2023-07-28,CZ,Android,control,Beauty,148.69,2,0
ORD000578,U00866,S003040,2023-07-23,PL,Android,variant,Electronics,206.27,6,0
ORD000579,U00867,S003041,2023-07-05,CZ,iOS,control,Home & Garden,234.09,3,0
ORD000580,U00868,S003045,2023-06-08,PL,Android,variant,Electronics,297.34,6,0
ORD000581,U00868,S003046,2023-06-03,PL,Android,control,Home & Garden,36.21,5,0
ORD000582,U00869,S003049,2023-08-19,SK,Android,variant,Electronics,113.08,6,0
ORD000583,U00872,S003061,2023-08-26,SK,iOS,variant,Beauty,286.3,6,1
ORD000584,U00873,S003065,2023-07-12,DE,Android,control,Fashion,31.28,3,0
ORD000585,U00874,S003070,2023-07-20,DE,Android,control,Home & Garden,149.08,4,0
ORD000586,U00879,S003088,2023-07-18,CZ,iOS,variant,Home & Garden,244.19,4,0
ORD000587,U00879,S003089,2023-06-22,CZ,iOS,variant,Electronics,104.29,1,1
ORD000588,U00880,S003094,2023-07-19,DE,iOS,control,Beauty,220.96,2,0
ORD000589,U00882,S003102,2023-06-25,PL,iOS,control,Electronics,199.0,5,0
ORD000590,U00883,S003105,2023-07-01,DE,Android,variant,Electronics,164.57,5,0
ORD000591,U00885,S003113,2023-07-07,PL,Android,variant,Fashion,284.07,3,0
ORD000592,U00887,S003121,2023-07-02,RO,Android,variant,Beauty,104.93,5,0
ORD000593,U00888,S003127,2023-06-14,SK,iOS,variant,Fashion,271.03,6,1
ORD000594,U00889,S003130,2023-06-04,PL,Android,control,Home & Garden,13.93,5,0
ORD000595,U00889,S003131,2023-08-27,PL,Android,control,Fashion,174.43,6,0
ORD000596,U00890,S003136,2023-08-26,PL,Android,control,Electronics,176.74,1,0
ORD000597,U00893,S003142,2023-08-04,DE,Android,variant,Electronics,254.54,4,0
ORD000598,U00894,S003149,2023-07-17,PL,Android,control,Fashion,203.92,3,0
ORD000599,U00895,S003153,2023-06-22,PL,iOS,variant,Sports,197.6,6,1
ORD000600,U00896,S003158,2023-08-02,PL,Android,variant,Beauty,125.78,2,0
ORD000601,U00898,S003163,2023-07-26,PL,iOS,control,Electronics,120.9,2,0
ORD000602,U00898,S003164,2023-07-21,PL,iOS,variant,Electronics,61.91,6,0
ORD000603,U00899,S003167,2023-08-11,PL,Android,control,Beauty,77.71,1,0
ORD000604,U00902,S003179,2023-06-24,DE,Android,variant,Home & Garden,201.58,2,0
