user_id,country,device,user_type,registration_date,age_group
U00584,PL,Android,new,2023-01-09,18-24
U00585,PL,iOS,returning,2023-07-23,45-54
U00586,CZ,Android,returning,2023-08-05,55+
U00587,DE,Android,returning,2023-03-20,25-34
U00588,PL,Android,returning,2023-03-21,18-24
U00589,CZ,iOS,returning,2023-06-08,18-24
U00590,DE,Android,returning,2023-05-06,55+
U00591,DE,iOS,returning,2023-01-29,18-24
U00592,CZ,iOS,new,2023-01-07,35-44
U00593,PL,iOS,new,2023-09-25,35-44
U00594,CZ,iOS,returning,2023-03-06,18-24
U00595,DE,Android,returning,2023-01-16,35-44
U00596,RO,iOS,returning,2023-12-31,55+
U00597,DE,iOS,new,2023-07-04,25-34
U00598,CZ,iOS,returning,2023-05-11,18-24
U00599,CZ,Android,returning,2023-04-27,18-24
U00600,DE,Android,returning,2023-05-06,25-34
U00601,PL,iOS,returning,2023-01-19,45-54
U00602,DE,Android,returning,2023-04-25,35-44
U00603,PL,Android,returning,2023-02-09,18-24
U00604,DE,Android,new,2023-04-02,45-54
U00605,SK,iOS,returning,2023-02-05,35-44
U00606,DE,Android,new,2023-06-17,35-44
U00607,CZ,iOS,new,2023-10-16,35-44
U00608,RO,iOS,returning,2023-10-30,55+
U00609,DE,iOS,new,2023-05-06,55+
U00610,PL,iOS,new,2023-06-27,35-44
U00611,CZ,Android,returning,2023-01-01,35-44
U00612,DE,iOS,new,2023-02-23,18-24
U00613,CZ,Android,returning,2023-03-14,55+
U00614,CZ,Android,returning,2023-07-31,18-24
U00615,DE,Android,returning,2023-10-25,18-24
U00616,PL,Android,returning,2023-10-31,25-34
U00617,DE,Android,returning,2023-05-30,35-44
U00618,PL,Android,returning,2023-06-12,25-34
U00619,DE,Android,new,2023-10-27,35-44
U00620,DE,Android,returning,2023-07-28,45-54
U00621,PL,iOS,new,2023-06-07,35-44
U00622,CZ,Android,returning,2023-12-27,35-44
U00623,DE,Android,new,2023-03-17,55+
U00624,CZ,Android,returning,2023-01-26,18-24
U00625,SK,Android,returning,2023-07-27,18-24
U00626,DE,iOS,new,2023-08-25,18-24
U00627,DE,iOS,new,2023-04-24,18-24
U00628,PL,iOS,new,2023-10-26,18-24
U00629,RO,Android,new,2023-04-12,35-44
U00630,DE,Android,new,2023-03-04,55+
U00631,SK,Android,new,2023-08-10,45-54
U00632,DE,iOS,new,2023-03-30,45-54
U00633,DE,iOS,new,2023-03-18,35-44
U00634,PL,Android,new,2023-09-13,35-44
U00635,DE,Android,returning,2023-07-16,55+
U00636,PL,iOS,returning,2023-05-08,45-54
U00637,PL,iOS,new,2023-07-03,55+
U00638,DE,Android,new,2023-09-15,55+
U00639,DE,iOS,new,2023-04-23,45-54
U00640,DE,Android,new,2023-09-29,25-34
U00641,DE,Android,returning,2023-02-21,18-24
U00642,PL,iOS,new,2023-04-23,25-34
U00643,DE,Android,returning,2023-04-01,35-44
U00644,DE,iOS,returning,2023-10-30,55+
U00645,PL,Android,returning,2023-03-14,45-54
U00646,DE,Android,new,2023-10-05,25-34
U00647,DE,Android,new,2023-11-05,55+
U00648,SK,Android,new,2023-04-14,35-44
U00649,DE,Android,returning,2023-01-31,18-24
U00650,SK,iOS,new,2023-09-27,45-54
U00651,DE,Android,new,2023-10-28,25-34
U00652,CZ,iOS,returning,2023-08-12,25-34
U00653,RO,iOS,returning,2023-12-29,35-44
U00654,CZ,iOS,new,2023-04-25,35-44
U00655,DE,Android,returning,2023-03-07,55+
U00656,SK,iOS,returning,2023-07-20,25-34
U00657,DE,iOS,returning,2023-11-05,55+
U00658,RO,Android,returning,2023-02-23,25-34
U00659,RO,Android,returning,2023-06-27,18-24
U00660,CZ,iOS,new,2023-12-29,18-24
U00661,DE,iOS,new,2023-05-16,18-24
U00662,DE,Android,new,2023-01-01,25-34
U00663,PL,Android,returning,2023-07-31,18-24
U00664,CZ,Android,returning,2023-09-03,25-34
U00665,PL,iOS,new,2023-03-25,18-24
U00666,DE,Android,new,2023-06-13,45-54
U00667,CZ,Android,returning,2023-03-24,18-24
U00668,PL,iOS,returning,2023-06-23,18-24
U00669,RO,Android,returning,2023-08-09,25-34
U00670,DE,Android,new,2023-01-28,55+
U00671,DE,Android,new,2023-10-04,18-24
U00672,PL,iOS,new,2023-07-21,35-44
U00673,PL,Android,returning,2023-01-02,55+
U00674,DE,Android,new,2023-09-03,35-44
U00675,PL,Android,returning,2023-02-11,45-54
U00676,SK,Android,returning,2023-09-08,45-54
U00677,DE,Android,new,2023-04-05,18-24
U00678,PL,Android,returning,2023-05-15,55+
U00679,DE,iOS,new,2023-02-01,35-44
U00680,PL,iOS,new,2023-10-05,18-24
U00681,SK,Android,returning,2023-07-18,45-54
U00682,SK,Android,new,2023-10-21,18-24
U00683,PL,Android,returning,2023-09-15,55+
U00684,DE,iOS,new,2023-03-17,25-34
U00685,SK,Android,new,2023-04-19,45-54
U00686,RO,iOS,returning,2023-04-14,35-44
U00687,RO,iOS,new,2023-06-13,45-54
U00688,DE,Android,new,2023-10-12,45-54
U00689,CZ,iOS,returning,2023-01-07,45-54
U00690,PL,Android,returning,2023-02-27,18-24
U00691,PL,Android,new,2023-02-24,55+
U00692,SK,Android,returning,2023-06-26,55+
U00693,PL,Android,new,2023-11-08,55+
U00694,CZ,Android,new,2023-11-08,35-44
U00695,DE,iOS,returning,2023-12-20,35-44
U00696,DE,iOS,new,2023-01-11,45-54
U00697,CZ,iOS,new,2023-12-23,35-44
U00698,CZ,Android,returning,2023-08-15,55+
U00699,DE,Android,returning,2023-11-27,45-54
U00700,CZ,iOS,returning,2023-09-06,55+
U00701,DE,iOS,new,2023-03-23,55+
U00702,DE,Android,returning,2023-10-19,18-24
U00703,DE,Android,new,2023-05-08,25-34
U00704,DE,Android,new,2023-05-21,18-24
U00705,DE,Android,returning,2023-12-15,25-34
U00706,PL,Android,new,2023-08-31,35-44
U00707,DE,Android,new,2023-12-19,55+
U00708,SK,iOS,returning,2023-04-20,35-44
U00709,PL,Android,returning,2023-11-30,18-24
U00710,RO,iOS,returning,2023-08-31,18-24
U00711,DE,iOS,new,2023-04-25,35-44
U00712,SK,iOS,returning,2023-08-05,25-34
U00713,DE,Android,returning,2023-08-27,55+
U00714,DE,iOS,returning,2023-02-22,35-44
U00715,PL,iOS,new,2023-10-15,18-24
U00716,DE,iOS,returning,2023-09-04,35-44
U00717,CZ,iOS,returning,2023-05-14,25-34
U00718,PL,Android,new,2023-03-18,55+
U00719,CZ,iOS,returning,2023-07-26,45-54
U00720,DE,Android,new,2023-06-01,18-24
U00721,CZ,Android,new,2023-10-26,25-34
U00722,PL,iOS,returning,2023-12-18,35-44
U00723,DE,Android,returning,2023-09-17,55+
U00724,DE,Android,returning,2023-04-03,55+
U00725,RO,iOS,returning,2023-04-04,25-34
U00726,DE,iOS,new,2023-07-01,35-44
U00727,DE,Android,returning,2023-07-10,45-54
U00728,SK,Android,returning,2023-01-28,18-24
U00729,SK,Android,returning,2023-08-30,45-54
U00730,DE,Android,returning,2023-09-29,25-34
U00731,DE,iOS,returning,2023-04-13,45-54
U00732,DE,iOS,returning,2023-03-15,45-54
U00733,PL,Android,returning,2023-06-20,18-24
U00734,DE,iOS,new,2023-08-20,25-34
U00735,CZ,iOS,new,2023-09-08,45-54
U00736,PL,Android,returning,2023-11-21,18-24
U00737,PL,iOS,returning,2023-01-20,35-44
U00738,DE,iOS,returning,2023-09-29,25-34
U00739,CZ,Android,new,2023-04-26,45-54
U00740,PL,Android,returning,2023-09-15,35-44
U00741,PL,Android,returning,2023-05-29,45-54
U00742,RO,Android,returning,2023-12-18,35-44
U00743,DE,iOS,returning,2023-04-07,18-24
U00744,DE,iOS,new,2023-04-27,18-24
U00745,PL,Android,returning,2023-10-29,18-24
U00746,SK,Android,returning,2023-07-12,18-24
U00747,RO,iOS,returning,2023-11-01,18-24
U00748,CZ,Android,new,2023-01-25,55+
U00749,PL,Android,returning,2023-05-10,18-24
U00750,PL,Android,returning,2023-06-04,55+
U00751,CZ,Android,returning,2023-11-07,55+
U00752,DE,Android,new,2023-11-13,25-34
U00753,DE,Android,returning,2023-11-08,25-34
U00754,CZ,Android,new,2023-07-03,45-54
U00755,CZ,Android,new,2023-04-17,18-24
U00756,DE,Android,returning,2023-12-10,45-54
U00757,RO,iOS,new,2023-03-18,18-24
U00758,PL,Android,returning,2023-05-12,35-44
U00759,DE,iOS,returning,2023-08-26,35-44
U00760,SK,Android,returning,2023-07-04,18-24
U00761,DE,Android,returning,2023-01-24,35-44
U00762,SK,iOS,new,2023-07-03,18-24
U00763,SK,Android,new,2023-07-10,45-54
U00764,SK,iOS,returning,2023-05-20,45-54
U00765,SK,Android,new,2023-11-29,18-24
U00766,DE,iOS,returning,2023-03-23,55+
U00767,PL,iOS,returning,2023-12-14,55+
U00768,SK,iOS,returning,2023-01-15,25-34
U00769,RO,Android,new,2023-09-05,18-24
U00770,DE,Android,returning,2023-02-02,55+
U00771,CZ,Android,returning,2023-10-23,35-44
U00772,PL,iOS,new,2023-09-23,25-34
U00773,DE,iOS,new,2023-09-04,55+
U00774,DE,iOS,new,2023-11-10,45-54
U00775,SK,Android,returning,2023-09-11,25-34
U00776,RO,Android,new,2023-06-19,45-54
U00777,SK,Android,new,2023-07-26,55+
U00778,DE,Android,new,2023-08-18,45-54
U00779,DE,Android,new,2023-12-01,55+
U00780,SK,iOS,returning,2023-01-01,35-44
U00781,PL,iOS,returning,2023-09-18,35-44
U00782,SK,iOS,returning,2023-07-06,35-44
U00783,CZ,Android,returning,2023-10-14,35-44
U00784,DE,iOS,new,2023-08-20,35-44
U00785,SK,iOS,new,2023-07-01,55+
U00786,CZ,Android,new,2023-07-11,25-34
U00787,DE,iOS,new,2023-07-29,45-54
U00788,PL,iOS,returning,2023-04-21,18-24
U00789,DE,iOS,returning,2023-08-01,18-24
U00790,PL,Android,returning,2023-08-19,45-54
U00791,PL,Android,returning,2023-01-03,55+
U00792,RO,iOS,returning,2023-09-05,55+
U00793,CZ,Android,new,2023-03-30,55+
U00794,SK,Android,new,2023-11-07,55+
U00795,CZ,Android,returning,2023-12-21,35-44
U00796,SK,Android,returning,2023-08-20,55+
U00797,SK,Android,new,2023-06-03,55+
U00798,DE,Android,returning,2023-11-20,35-44
U00799,DE,iOS,returning,2023-12-11,25-34
U00800,PL,iOS,returning,2023-09-15,35-44
U00801,PL,Android,returning,2023-10-15,45-54
U00802,CZ,iOS,new,2023-12-12,45-54
U00803,PL,Android,new,2023-01-07,18-24
U00804,DE,iOS,returning,2023-04-13,35-44
U00805,SK,iOS,new,2023-03-16,55+
U00806,DE,Android,returning,2023-01-17,55+
U00807,CZ,Android,new,2023-04-25,35-44
U00808,CZ,iOS,new,2023-12-21,35-44
U00809,DE,iOS,new,2023-10-10,45-54
U00810,RO,iOS,returning,2023-04-26,55+
U00811,CZ,Android,returning,2023-10-07,25-34
U00812,PL,iOS,new,2023-05-31,25-34
U00813,DE,Android,new,2023-09-21,35-44
U00814,DE,iOS,new,2023-03-08,45-54
U00815,RO,Android,returning,2023-12-30,55+
U00816,CZ,iOS,returning,2023-01-27,35-44
U00817,CZ,Android,new,2023-09-09,35-44
U00818,DE,Android,new,2023-09-27,55+
U00819,PL,Android,new,2023-03-23,25-34
U00820,CZ,Android,new,2023-04-20,55+
U00821,PL,Android,returning,2023-09-29,18-24
U00822,CZ,Android,returning,2023-02-28,55+
U00823,DE,Android,returning,2023-11-15,45-54
U00824,DE,Android,new,2023-02-28,55+
U00825,PL,Android,returning,2023-07-11,35-44
U00826,DE,Android,returning,2023-11-30,25-34
U00827,PL,iOS,new,2023-10-03,25-34
U00828,PL,Android,returning,2023-12-17,45-54
U00829,SK,Android,returning,2023-11-28,18-24
U00830,CZ,Android,new,2023-08-24,25-34
U00831,PL,Android,new,2023-05-09,35-44
U00832,DE,iOS,new,2023-07-28,18-24
U00833,CZ,Android,returning,2023-07-19,55+
U00834,CZ,Android,returning,2023-02-02,18-24
U00835,RO,Android,returning,2023-07-03,35-44
U00836,DE,iOS,new,2023-11-07,45-54
U00837,DE,Android,new,2023-12-05,45-54
U00838,DE,iOS,new,2023-10-07,35-44
U00839,PL,Android,new,2023-01-06,18-24
U00840,PL,Android,returning,2023-10-21,35-44
U00841,CZ,iOS,new,2023-04-18,45-54
U00842,SK,Android,new,2023-11-27,55+
U00843,DE,Android,returning,2023-05-10,18-24
U00844,PL,Android,new,2023-10-09,18-24
U00845,DE,iOS,returning,2023-05-09,35-44
U00846,DE,iOS,new,2023-07-02,55+
U00847,RO,Android,returning,2023-02-05,55+
U00848,DE,Android,returning,2023-12-04,35-44
U00849,RO,Android,new,2023-06-11,25-34
U00850,CZ,Android,returning,2023-12-31,25-34
U00851,CZ,iOS,returning,2023-12-14,35-44
U00852,PL,Android,returning,2023-06-06,18-24
U00853,SK,Android,returning,2023-05-24,35-44
U00854,DE,Android,new,2023-11-17,55+
U00855,DE,Android,new,2023-11-20,55+
U00856,RO,Android,returning,2023-04-19,55+
U00857,CZ,Android,new,2023-08-30,55+
U00858,DE,Android,new,2023-05-29,35-44
U00859,DE,Android,returning,2023-09-15,55+
U00860,DE,Android,new,2023-12-17,25-34
U00861,RO,iOS,returning,2023-10-17,45-54
U00862,DE,iOS,new,2023-07-03,35-44
U00863,DE,iOS,returning,2023-07-09,35-44
U00864,PL,Android,new,2023-07-18,35-44
U00865,CZ,Android,returning,2023-02-22,35-44
U00866,PL,Android,returning,2023-10-24,35-44
U00867,CZ,iOS,returning,2023-10-28,45-54
U00868,PL,Android,returning,2023-04-25,45-54
U00869,SK,Android,returning,2023-09-04,45-54
U00870,DE,Android,new,2023-03-26,25-34
U00871,DE,iOS,returning,2023-04-06,25-34
U00872,SK,iOS,returning,2023-08-01,45-54
U00873,DE,Android,returning,2023-09-03,18-24
U00874,DE,Android,new,2023-05-05,55+
U00875,SK,Android,new,2023-01-21,25-34
U00876,RO,Android,returning,2023-09-22,18-24
U00877,SK,iOS,new,2023-12-05,55+
U00878,SK,Android,returning,2023-08-30,55+
U00879,CZ,iOS,new,2023-03-15,55+
U00880,DE,iOS,returning,2023-05-16,55+
U00881,DE,Android,new,2023-10-30,18-24
U00882,PL,iOS,returning,2023-04-14,25-34
U00883,DE,Android,returning,2023-11-07,18-24
U00884,PL,Android,returning,2023-09-30,25-34
U00885,PL,Android,returning,2023-11-05,45-54
U00886,PL,iOS,returning,2023-09-25,45-54
U00887,RO,Android,returning,2023-04-28,35-44
U00888,SK,iOS,returning,2023-10-29,55+
U00889,PL,Android,returning,2023-02-20,18-24
U00890,PL,Android,new,2023-05-26,18-24
U00891,CZ,Android,returning,2023-12-30,55+
U00892,DE,Android,returning,2023-01-04,45-54
U00893,DE,Android,returning,2023-07-05,35-44
U00894,PL,Android,new,2023-10-02,45-54
U00895,PL,iOS,returning,2023-04-15,35-44
U00896,PL,Android,new,2023-10-14,35-44
U00897,DE,Android,returning,2023-12-28,18-24
U00898,PL,iOS,new,2023-04-28,25-34
U00899,PL,Android,returning,2023-09-18,18-24
U00900,DE,iOS,returning,2023-03-24,25-34
U00901,RO,Android,new,2023-08-30,25-34
U00902,DE,Android,new,2023-07-09,45-54
U00903,CZ,Android,returning,2023-11-11,18-24
U00904,PL,Android,new,2023-03-31,55+
U00905,DE,iOS,returning,2023-05-27,25-34
U00906,DE,Android,new,2023-11-11,18-24
U00907,DE,Android,new,2023-03-22,45-54
U00908,PL,Android,returning,2023-07-27,18-24
U00909,PL,iOS,returning,2023-02-16,55+
U00910,DE,iOS,new,2023-06-28,25-34
U00911,RO,Android,new,2023-08-21,45-54
U00912,DE,Android,new,2023-09-17,18-24
U00913,RO,iOS,returning,2023-09-20,55+
U00914,CZ,iOS,returning,2023-05-09,25-34
U00915,RO,Android,returning,2023-06-23,55+
U00916,PL,Android,new,2023-01-15,25-34
U00917,CZ,iOS,new,2023-12-13,35-44
U00918,PL,iOS,new,2023-09-22,35-44
U00919,DE,iOS,new,2023-02-17,55+
U00920,PL,Android,returning,2023-04-02,35-44
U00921,RO,iOS,returning,2023-04-04,45-54
U00922,DE,Android,new,2023-04-13,25-34
U00923,SK,iOS,new,2023-04-14,18-24
U00924,RO,iOS,returning,2023-03-03,55+
U00925,CZ,Android,new,2023-01-04,45-54
U00926,PL,Android,returning,2023-07-10,55+
U00927,PL,iOS,returning,2023-05-21,35-44
U00928,DE,Android,new,2023-07-23,45-54
U00929,RO,Android,new,2023-09-02,25-34
U00930,RO,iOS,returning,2023-08-23,18-24
U00931,CZ,Android,new,2023-01-07,35-44
U00932,SK,Android,new,2023-11-10,35-44
U00933,RO,Android,new,2023-08-30,45-54
U00934,PL,iOS,new,2023-04-18,45-54
U00935,PL,Android,returning,2023-05-24,25-34
U00936,CZ,iOS,returning,2023-02-21,45-54
U00937,DE,iOS,new,2023-04-11,18-24
U00938,PL,Android,returning,2023-04-01,55+
U00939,CZ,iOS,new,2023-10-01,55+
U00940,DE,Android,new,2023-10-18,25-34
U00941,PL,iOS,new,2023-05-11,35-44
U00942,DE,Android,returning,2023-05-14,35-44
U00943,DE,Android,returning,2023-06-26,55+
U00944,PL,iOS,returning,2023-04-12,35-44
U00945,DE,Android,returning,2023-07-01,45-54
U00946,DE,Android,returning,2023-02-10,25-34
U00947,PL,iOS,new,2023-03-27,55+
U00948,PL,iOS,new,2023-10-20,35-44
U00949,DE,iOS,returning,2023-04-27,55+
U00950,DE,iOS,returning,2023-11-27,35-44
U00951,PL,Android,new,2023-10-28,18-24
U00952,CZ,iOS,returning,2023-03-06,18-24
U00953,DE,Android,new,2023-04-18,45-54
U00954,DE,iOS,returning,2023-10-08,18-24
U00955,DE,Android,returning,2023-02-23,45-54
U00956,DE,iOS,new,2023-06-08,25-34
U00957,PL,Android,new,2023-03-09,35-44
U00958,SK,Android,returning,2023-06-16,35-44
U00959,PL,iOS,returning,2023-10-08,25-34
U00960,PL,iOS,returning,2023-10-30,55+
U00961,PL,iOS,new,2023-08-11,35-44
U00962,PL,iOS,new,2023-09-04,35-44
U00963,DE,Android,new,2023-07-31,25-34
U00964,DE,Android,returning,2023-06-26,45-54
U00965,DE,iOS,returning,2023-09-02,55+
U00966,CZ,Android,new,2023-04-29,55+
U00967,DE,Android,returning,2023-08-12,45-54
U00968,DE,Android,returning,2023-07-13,55+
U00969,SK,iOS,new,2023-11-10,55+
U00970,PL,iOS,new,2023-05-18,35-44
U00971,PL,iOS,new,2023-02-26,55+
U00972,DE,Android,new,2023-09-09,55+
U00973,DE,Android,new,2023-01-12,45-54
U00974,DE,Android,returning,2023-01-05,35-44
U00975,DE,iOS,returning,2023-08-04,45-54
U00976,CZ,Android,returning,2023-12-23,25-34
U00977,DE,Android,returning,2023-01-29,25-34
U00978,SK,Android,new,2023-04-09,18-24
U00979,RO,iOS,new,2023-03-04,45-54
U00980,CZ,Android,returning,2023-05-07,18-24
U00981,CZ,Android,new,2023-09-24,35-44
U00982,DE,iOS,returning,2023-06-15,55+
U00983,DE,Android,new,2023-09-24,35-44
U00984,SK,Android,new,2023-01-27,45-54
U00985,DE,iOS,returning,2023-06-16,45-54
U00986,DE,Android,returning,2023-05-05,45-54
U00987,PL,Android,new,2023-12-19,25-34
U00988,DE,iOS,returning,2023-09-13,18-24
U00989,DE,Android,returning,2023-01-31,18-24
U00990,PL,Android,returning,2023-03-06,35-44
U00991,CZ,Android,new,2023-08-13,25-34
U00992,SK,Android,new,2023-05-09,35-44
U00993,CZ,Android,new,2023-10-05,35-44
U00994,CZ,Android,returning,2023-06-15,55+
U00995,DE,Android,new,2023-03-24,35-44
U00996,DE,Android,returning,2023-10-05,45-54
U00997,SK,iOS,new,2023-04-05,55+
U00998,DE,Android,returning,2023-05-03,45-54
U00999,PL,Android,returning,2023-04-08,55+
U01000,DE,iOS,new,2023-05-25,55+
U01001,DE,iOS,new,2023-12-04,18-24
U01002,DE,Android,new,2023-04-14,45-54
U01003,PL,iOS,returning,2023-12-03,18-24
U01004,DE,iOS,new,2023-07-07,25-34
U01005,PL,iOS,new,2023-12-02,18-24
U01006,PL,iOS,new,2023-07-04,35-44
U01007,DE,iOS,returning,2023-12-29,18-24
U01008,DE,Android,returning,2023-06-05,18-24
U01009,PL,Android,returning,2023-04-29,25-34
U01010,PL,Android,returning,2023-10-19,45-54
U01011,CZ,Android,returning,2023-02-24,45-54
U01012,DE,Android,new,2023-02-23,35-44
U01013,DE,iOS,new,2023-12-03,35-44
U01014,PL,iOS,returning,2023-06-11,45-54
U01015,PL,iOS,returning,2023-11-21,55+
U01016,DE,iOS,returning,2023-10-07,35-44
U01017,RO,Android,new,2023-07-04,18-24
U01018,PL,Android,returning,2023-05-26,35-44
U01019,DE,Android,returning,2023-01-04,18-24
U01020,SK,iOS,returning,2023-12-20,55+
U01021,DE,Android,new,2023-10-20,25-34
U01022,DE,Android,new,2023-05-16,35-44
U01023,PL,Android,new,2023-02-17,18-24
U01024,CZ,Android,returning,2023-06-16,55+
U01025,PL,Android,returning,2023-02-18,55+
U01026,DE,Android,returning,2023-07-15,35-44
U01027,PL,iOS,returning,2023-08-11,25-34
U01028,SK,iOS,returning,2023-12-01,45-54
U01029,DE,Android,returning,2023-01-28,25-34
U01030,PL,Android,new,2023-06-17,45-54
U01031,CZ,Android,new,2023-08-17,45-54
U01032,CZ,Android,new,2023-05-29,45-54
U01033,CZ,Android,new,2023-10-20,45-54
U01034,PL,iOS,returning,2023-09-14,45-54
U01035,DE,Android,returning,2023-10-14,55+
U01036,RO,Android,new,2023-11-12,35-44
U01037,DE,iOS,new,2023-08-09,45-54
U01038,DE,Android,new,2023-08-05,18-24
U01039,DE,Android,returning,2023-06-06,45-54
U01040,DE,Android,returning,2023-11-16,25-34
U01041,DE,iOS,returning,2023-12-17,18-24
U01042,DE,iOS,new,2023-01-28,35-44
U01043,DE,iOS,new,2023-01-08,45-54
U01044,DE,iOS,new,2023-01-12,55+
U01045,CZ,Android,returning,2023-09-25,25-34
U01046,CZ,Android,returning,2023-12-22,55+
U01047,DE,Android,new,2023-01-23,55+
U01048,DE,iOS,new,2023-05-19,45-54
U01049,DE,iOS,returning,2023-12-05,18-24
U01050,DE,iOS,new,2023-01-10,45-54
U01051,RO,Android,new,2023-09-18,55+
U01052,DE,Android,returning,2023-09-30,55+
U01053,DE,Android,returning,2023-12-31,35-44
U01054,DE,Android,new,2023-09-08,35-44
U01055,PL,Android,returning,2023-07-01,55+
U01056,SK,iOS,returning,2023-05-22,18-24
U01057,RO,Android,new,2023-10-12,45-54
U01058,DE,iOS,returning,2023-12-03,55+
U01059,CZ,Android,returning,2023-11-17,45-54
U01060,RO,Android,returning,2023-06-09,25-34
U01061,DE,Android,returning,2023-12-01,25-34
U01062,CZ,iOS,returning,2023-06-08,45-54
U01063,CZ,Android,new,2023-03-16,18-24
U01064,PL,iOS,new,2023-10-13,25-34
U01065,CZ,iOS,new,2023-01-16,45-54
U01066,PL,iOS,returning,2023-06-05,35-44
U01067,CZ,Android,new,2023-03-19,55+
U01068,DE,Android,new,2023-11-12,25-34
U01069,CZ,Android,returning,2023-04-29,45-54
U01070,PL,iOS,returning,2023-03-10,35-44
U01071,SK,Android,new,2023-04-05,25-34
U01072,DE,iOS,new,2023-04-26,35-44
U01073,DE,iOS,new,2023-07-31,25-34
U01074,DE,iOS,new,2023-02-03,55+
U01075,CZ,iOS,returning,2023-09-08,45-54
U01076,CZ,iOS,returning,2023-07-27,35-44
U01077,PL,iOS,returning,2023-07-21,55+
U01078,SK,iOS,returning,2023-11-25,45-54
U01079,SK,Android,returning,2023-08-22,55+
U01080,DE,iOS,returning,2023-10-03,55+
U01081,RO,Android,new,2023-11-19,35-44
U01082,PL,Android,returning,2023-05-27,18-24
U01083,PL,Android,returning,2023-12-20,45-54
U01084,CZ,Android,returning,2023-02-16,55+
U01085,DE,Android,new,2023-03-11,45-54
U01086,SK,iOS,returning,2023-10-30,18-24
U01087,DE,iOS,returning,2023-05-09,25-34
U01088,DE,iOS,returning,2023-03-05,18-24
U01089,CZ,iOS,returning,2023-09-26,55+
U01090,DE,Android,returning,2023-03-23,35-44
