event_id,session_id,user_id,stage,event_date,device,country,ab_group,time_on_stage_sec
E0000389,S000131,U00035,payment_info,2023-08-09,Android,DE,variant,268
E0000390,S000131,U00035,order_placed,2023-08-09,Android,DE,variant,85
E0000391,S000132,U00035,app_open,2023-07-30,Android,DE,control,201
E0000392,S000132,U00035,product_view,2023-07-30,Android,DE,control,291
E0000393,S000133,U00036,app_open,2023-07-03,Android,CZ,control,194
E0000394,S000134,U00036,app_open,2023-06-08,Android,CZ,control,69
E0000395,S000135,U00036,app_open,2023-07-18,Android,CZ,variant,223
E0000396,S000135,U00036,product_view,2023-07-18,Android,CZ,variant,127
E0000397,S000135,U00036,add_to_cart,2023-07-18,Android,CZ,variant,283
E0000398,S000135,U00036,checkout_start,2023-07-18,Android,CZ,variant,102
E0000399,S000136,U00037,app_open,2023-08-08,Android,DE,variant,246
E0000400,S000136,U00037,product_view,2023-08-08,Android,DE,variant,9
E0000401,S000137,U00037,app_open,2023-06-29,Android,DE,variant,90
E0000402,S000138,U00038,app_open,2023-07-31,iOS,DE,control,64
E0000403,S000138,U00038,product_view,2023-07-31,iOS,DE,control,261
E0000404,S000138,U00038,add_to_cart,2023-07-31,iOS,DE,control,168
E0000405,S000138,U00038,checkout_start,2023-07-31,iOS,DE,control,251
E0000406,S000138,U00038,payment_info,2023-07-31,iOS,DE,control,204
E0000407,S000138,U00038,order_placed,2023-07-31,iOS,DE,control,36
E0000408,S000139,U00038,app_open,2023-06-02,iOS,DE,control,47
E0000409,S000139,U00038,product_view,2023-06-02,iOS,DE,control,29
E0000410,S000140,U00038,app_open,2023-07-06,iOS,DE,control,156
E0000411,S000140,U00038,product_view,2023-07-06,iOS,DE,control,255
E0000412,S000140,U00038,add_to_cart,2023-07-06,iOS,DE,control,31
E0000413,S000140,U00038,checkout_start,2023-07-06,iOS,DE,control,252
E0000414,S000141,U00038,app_open,2023-08-28,iOS,DE,variant,245
E0000415,S000141,U00038,product_view,2023-08-28,iOS,DE,variant,223
E0000416,S000142,U00038,app_open,2023-08-26,iOS,DE,variant,248
E0000417,S000142,U00038,product_view,2023-08-26,iOS,DE,variant,191
E0000418,S000143,U00039,app_open,2023-07-15,iOS,CZ,variant,211
E0000419,S000144,U00039,app_open,2023-07-23,iOS,CZ,control,198
E0000420,S000144,U00039,product_view,2023-07-23,iOS,CZ,control,125
E0000421,S000144,U00039,add_to_cart,2023-07-23,iOS,CZ,control,141
E0000422,S000144,U00039,checkout_start,2023-07-23,iOS,CZ,control,192
E0000423,S000144,U00039,payment_info,2023-07-23,iOS,CZ,control,149
E0000424,S000145,U00039,app_open,2023-08-26,iOS,CZ,control,191
E0000425,S000145,U00039,product_view,2023-08-26,iOS,CZ,control,239
E0000426,S000146,U00039,app_open,2023-08-28,iOS,CZ,control,50
E0000427,S000146,U00039,product_view,2023-08-28,iOS,CZ,control,137
E0000428,S000146,U00039,add_to_cart,2023-08-28,iOS,CZ,control,11
E0000429,S000146,U00039,checkout_start,2023-08-28,iOS,CZ,control,190
E0000430,S000146,U00039,payment_info,2023-08-28,iOS,CZ,control,249
E0000431,S000146,U00039,order_placed,2023-08-28,iOS,CZ,control,220
E0000432,S000147,U00039,app_open,2023-06-07,iOS,CZ,variant,176
E0000433,S000147,U00039,product_view,2023-06-07,iOS,CZ,variant,63
E0000434,S000147,U00039,add_to_cart,2023-06-07,iOS,CZ,variant,173
E0000435,S000147,U00039,checkout_start,2023-06-07,iOS,CZ,variant,54
E0000436,S000147,U00039,payment_info,2023-06-07,iOS,CZ,variant,208
E0000437,S000147,U00039,order_placed,2023-06-07,iOS,CZ,variant,82
E0000438,S000148,U00040,app_open,2023-06-02,Android,PL,control,21
E0000439,S000148,U00040,product_view,2023-06-02,Android,PL,control,183
E0000440,S000148,U00040,add_to_cart,2023-06-02,Android,PL,control,111
E0000441,S000149,U00040,app_open,2023-07-30,Android,PL,variant,238
E0000442,S000150,U00040,app_open,2023-06-27,Android,PL,control,152
E0000443,S000150,U00040,product_view,2023-06-27,Android,PL,control,110
E0000444,S000150,U00040,add_to_cart,2023-06-27,Android,PL,control,50
E0000445,S000151,U00040,app_open,2023-06-14,Android,PL,control,211
E0000446,S000151,U00040,product_view,2023-06-14,Android,PL,control,51
E0000447,S000152,U00040,app_open,2023-07-20,Android,PL,control,263
E0000448,S000153,U00041,app_open,2023-07-07,iOS,CZ,variant,127
E0000449,S000154,U00041,app_open,2023-06-03,iOS,CZ,variant,51
E0000450,S000155,U00041,app_open,2023-08-03,iOS,CZ,variant,213
E0000451,S000155,U00041,product_view,2023-08-03,iOS,CZ,variant,79
E0000452,S000156,U00041,app_open,2023-06-19,iOS,CZ,control,280
E0000453,S000156,U00041,product_view,2023-06-19,iOS,CZ,control,90
E0000454,S000157,U00041,app_open,2023-08-03,iOS,CZ,variant,153
E0000455,S000157,U00041,product_view,2023-08-03,iOS,CZ,variant,22
E0000456,S000158,U00042,app_open,2023-06-03,Android,DE,variant,30
E0000457,S000158,U00042,product_view,2023-06-03,Android,DE,variant,198
E0000458,S000159,U00042,app_open,2023-07-11,Android,DE,control,17
E0000459,S000159,U00042,product_view,2023-07-11,Android,DE,control,178
E0000460,S000159,U00042,add_to_cart,2023-07-11,Android,DE,control,78
E0000461,S000159,U00042,checkout_start,2023-07-11,Android,DE,control,63
E0000462,S000159,U00042,payment_info,2023-07-11,Android,DE,control,108
E0000463,S000159,U00042,order_placed,2023-07-11,Android,DE,control,106
E0000464,S000160,U00042,app_open,2023-07-01,Android,DE,control,220
E0000465,S000161,U00043,app_open,2023-07-19,Android,DE,variant,107
E0000466,S000162,U00043,app_open,2023-06-12,Android,DE,variant,34
E0000467,S000162,U00043,product_view,2023-06-12,Android,DE,variant,31
E0000468,S000162,U00043,add_to_cart,2023-06-12,Android,DE,variant,125
E0000469,S000162,U00043,checkout_start,2023-06-12,Android,DE,variant,232
E0000470,S000162,U00043,payment_info,2023-06-12,Android,DE,variant,6
E0000471,S000162,U00043,order_placed,2023-06-12,Android,DE,variant,163
E0000472,S000163,U00043,app_open,2023-08-08,Android,DE,variant,93
E0000473,S000163,U00043,product_view,2023-08-08,Android,DE,variant,123
E0000474,S000163,U00043,add_to_cart,2023-08-08,Android,DE,variant,147
E0000475,S000163,U00043,checkout_start,2023-08-08,Android,DE,variant,283
E0000476,S000163,U00043,payment_info,2023-08-08,Android,DE,variant,97
E0000477,S000163,U00043,order_placed,2023-08-08,Android,DE,variant,30
E0000478,S000164,U00044,app_open,2023-06-07,iOS,DE,variant,117
E0000479,S000164,U00044,product_view,2023-06-07,iOS,DE,variant,218
E0000480,S000164,U00044,add_to_cart,2023-06-07,iOS,DE,variant,129
E0000481,S000165,U00044,app_open,2023-07-21,iOS,DE,control,17
E0000482,S000165,U00044,product_view,2023-07-21,iOS,DE,control,47
E0000483,S000165,U00044,add_to_cart,2023-07-21,iOS,DE,control,75
E0000484,S000166,U00044,app_open,2023-07-25,iOS,DE,variant,183
E0000485,S000167,U00045,app_open,2023-07-29,iOS,RO,variant,136
E0000486,S000168,U00045,app_open,2023-06-01,iOS,RO,variant,117
E0000487,S000168,U00045,product_view,2023-06-01,iOS,RO,variant,50
E0000488,S000168,U00045,add_to_cart,2023-06-01,iOS,RO,variant,183
E0000489,S000169,U00045,app_open,2023-06-28,iOS,RO,variant,130
E0000490,S000169,U00045,product_view,2023-06-28,iOS,RO,variant,226
E0000491,S000169,U00045,add_to_cart,2023-06-28,iOS,RO,variant,108
E0000492,S000170,U00045,app_open,2023-08-19,iOS,RO,variant,76
E0000493,S000170,U00045,product_view,2023-08-19,iOS,RO,variant,68
E0000494,S000171,U00046,app_open,2023-08-25,Android,DE,control,124
E0000495,S000171,U00046,product_view,2023-08-25,Android,DE,control,213
E0000496,S000172,U00046,app_open,2023-07-16,Android,DE,variant,58
E0000497,S000172,U00046,product_view,2023-07-16,Android,DE,variant,253
E0000498,S000172,U00046,add_to_cart,2023-07-16,Android,DE,variant,55
E0000499,S000172,U00046,checkout_start,2023-07-16,Android,DE,variant,250
E0000500,S000172,U00046,payment_info,2023-07-16,Android,DE,variant,69
E0000501,S000172,U00046,order_placed,2023-07-16,Android,DE,variant,282
E0000502,S000173,U00046,app_open,2023-06-28,Android,DE,control,125
E0000503,S000173,U00046,product_view,2023-06-28,Android,DE,control,274
E0000504,S000174,U00047,app_open,2023-06-04,Android,RO,control,208
E0000505,S000175,U00047,app_open,2023-08-21,Android,RO,control,210
E0000506,S000175,U00047,product_view,2023-08-21,Android,RO,control,86
E0000507,S000175,U00047,add_to_cart,2023-08-21,Android,RO,control,226
E0000508,S000175,U00047,checkout_start,2023-08-21,Android,RO,control,268
E0000509,S000176,U00047,app_open,2023-08-05,Android,RO,control,104
E0000510,S000176,U00047,product_view,2023-08-05,Android,RO,control,208
E0000511,S000176,U00047,add_to_cart,2023-08-05,Android,RO,control,207
E0000512,S000177,U00047,app_open,2023-07-12,Android,RO,control,286
E0000513,S000178,U00048,app_open,2023-07-30,iOS,PL,control,128
E0000514,S000179,U00048,app_open,2023-08-12,iOS,PL,variant,74
E0000515,S000179,U00048,product_view,2023-08-12,iOS,PL,variant,249
E0000516,S000179,U00048,add_to_cart,2023-08-12,iOS,PL,variant,82
E0000517,S000179,U00048,checkout_start,2023-08-12,iOS,PL,variant,258
E0000518,S000179,U00048,payment_info,2023-08-12,iOS,PL,variant,17
E0000519,S000179,U00048,order_placed,2023-08-12,iOS,PL,variant,101
E0000520,S000180,U00049,app_open,2023-08-08,Android,CZ,control,20
E0000521,S000181,U00049,app_open,2023-07-08,Android,CZ,control,230
E0000522,S000181,U00049,product_view,2023-07-08,Android,CZ,control,203
E0000523,S000181,U00049,add_to_cart,2023-07-08,Android,CZ,control,287
E0000524,S000181,U00049,checkout_start,2023-07-08,Android,CZ,control,297
E0000525,S000181,U00049,payment_info,2023-07-08,Android,CZ,control,76
E0000526,S000181,U00049,order_placed,2023-07-08,Android,CZ,control,185
E0000527,S000182,U00049,app_open,2023-07-21,Android,CZ,control,52
E0000528,S000182,U00049,product_view,2023-07-21,Android,CZ,control,230
E0000529,S000182,U00049,add_to_cart,2023-07-21,Android,CZ,control,63
E0000530,S000183,U00049,app_open,2023-07-10,Android,CZ,variant,25
E0000531,S000183,U00049,product_view,2023-07-10,Android,CZ,variant,189
E0000532,S000184,U00050,app_open,2023-08-17,Android,CZ,control,143
E0000533,S000184,U00050,product_view,2023-08-17,Android,CZ,control,97
E0000534,S000184,U00050,add_to_cart,2023-08-17,Android,CZ,control,233
E0000535,S000184,U00050,checkout_start,2023-08-17,Android,CZ,control,256
E0000536,S000184,U00050,payment_info,2023-08-17,Android,CZ,control,242
E0000537,S000185,U00050,app_open,2023-08-20,Android,CZ,control,13
E0000538,S000186,U00051,app_open,2023-06-03,iOS,PL,control,81
E0000539,S000186,U00051,product_view,2023-06-03,iOS,PL,control,11
E0000540,S000186,U00051,add_to_cart,2023-06-03,iOS,PL,control,264
E0000541,S000186,U00051,checkout_start,2023-06-03,iOS,PL,control,23
E0000542,S000186,U00051,payment_info,2023-06-03,iOS,PL,control,92
E0000543,S000186,U00051,order_placed,2023-06-03,iOS,PL,control,16
E0000544,S000187,U00051,app_open,2023-07-22,iOS,PL,variant,181
E0000545,S000187,U00051,product_view,2023-07-22,iOS,PL,variant,97
E0000546,S000187,U00051,add_to_cart,2023-07-22,iOS,PL,variant,101
E0000547,S000187,U00051,checkout_start,2023-07-22,iOS,PL,variant,112
E0000548,S000187,U00051,payment_info,2023-07-22,iOS,PL,variant,292
E0000549,S000187,U00051,order_placed,2023-07-22,iOS,PL,variant,91
E0000550,S000188,U00051,app_open,2023-06-06,iOS,PL,control,260
E0000551,S000188,U00051,product_view,2023-06-06,iOS,PL,control,15
E0000552,S000189,U00052,app_open,2023-06-23,Android,DE,variant,221
E0000553,S000189,U00052,product_view,2023-06-23,Android,DE,variant,298
E0000554,S000189,U00052,add_to_cart,2023-06-23,Android,DE,variant,127
E0000555,S000189,U00052,checkout_start,2023-06-23,Android,DE,variant,152
E0000556,S000190,U00052,app_open,2023-08-29,Android,DE,variant,258
E0000557,S000191,U00052,app_open,2023-08-28,Android,DE,control,146
E0000558,S000191,U00052,product_view,2023-08-28,Android,DE,control,193
E0000559,S000192,U00052,app_open,2023-08-26,Android,DE,variant,258
E0000560,S000192,U00052,product_view,2023-08-26,Android,DE,variant,199
E0000561,S000192,U00052,add_to_cart,2023-08-26,Android,DE,variant,257
E0000562,S000193,U00053,app_open,2023-08-22,iOS,DE,control,195
E0000563,S000193,U00053,product_view,2023-08-22,iOS,DE,control,174
E0000564,S000194,U00053,app_open,2023-07-06,iOS,DE,control,224
E0000565,S000195,U00053,app_open,2023-08-08,iOS,DE,variant,219
E0000566,S000195,U00053,product_view,2023-08-08,iOS,DE,variant,268
E0000567,S000195,U00053,add_to_cart,2023-08-08,iOS,DE,variant,142
E0000568,S000195,U00053,checkout_start,2023-08-08,iOS,DE,variant,156
E0000569,S000195,U00053,payment_info,2023-08-08,iOS,DE,variant,122
E0000570,S000195,U00053,order_placed,2023-08-08,iOS,DE,variant,185
E0000571,S000196,U00053,app_open,2023-08-23,iOS,DE,variant,224
E0000572,S000196,U00053,product_view,2023-08-23,iOS,DE,variant,218
E0000573,S000197,U00054,app_open,2023-07-26,Android,PL,variant,158
E0000574,S000197,U00054,product_view,2023-07-26,Android,PL,variant,128
E0000575,S000197,U00054,add_to_cart,2023-07-26,Android,PL,variant,240
E0000576,S000197,U00054,checkout_start,2023-07-26,Android,PL,variant,273
E0000577,S000197,U00054,payment_info,2023-07-26,Android,PL,variant,265
E0000578,S000198,U00054,app_open,2023-07-08,Android,PL,control,214
E0000579,S000199,U00054,app_open,2023-08-18,Android,PL,variant,133
E0000580,S000199,U00054,product_view,2023-08-18,Android,PL,variant,225
E0000581,S000200,U00055,app_open,2023-08-08,Android,RO,control,17
E0000582,S000201,U00055,app_open,2023-07-10,Android,RO,control,35
E0000583,S000201,U00055,product_view,2023-07-10,Android,RO,control,21
E0000584,S000202,U00055,app_open,2023-08-08,Android,RO,control,242
E0000585,S000202,U00055,product_view,2023-08-08,Android,RO,control,9
E0000586,S000202,U00055,add_to_cart,2023-08-08,Android,RO,control,105
E0000587,S000202,U00055,checkout_start,2023-08-08,Android,RO,control,105
E0000588,S000202,U00055,payment_info,2023-08-08,Android,RO,control,244
E0000589,S000202,U00055,order_placed,2023-08-08,Android,RO,control,255
E0000590,S000203,U00055,app_open,2023-06-19,Android,RO,variant,166
E0000591,S000203,U00055,product_view,2023-06-19,Android,RO,variant,181
E0000592,S000204,U00056,app_open,2023-07-01,iOS,DE,variant,19
E0000593,S000204,U00056,product_view,2023-07-01,iOS,DE,variant,75
E0000594,S000204,U00056,add_to_cart,2023-07-01,iOS,DE,variant,184
E0000595,S000204,U00056,checkout_start,2023-07-01,iOS,DE,variant,24
E0000596,S000204,U00056,payment_info,2023-07-01,iOS,DE,variant,7
E0000597,S000204,U00056,order_placed,2023-07-01,iOS,DE,variant,180
E0000598,S000205,U00056,app_open,2023-06-03,iOS,DE,variant,292
E0000599,S000205,U00056,product_view,2023-06-03,iOS,DE,variant,112
E0000600,S000205,U00056,add_to_cart,2023-06-03,iOS,DE,variant,38
E0000601,S000205,U00056,checkout_start,2023-06-03,iOS,DE,variant,242
E0000602,S000205,U00056,payment_info,2023-06-03,iOS,DE,variant,124
E0000603,S000205,U00056,order_placed,2023-06-03,iOS,DE,variant,256
E0000604,S000206,U00057,app_open,2023-06-25,iOS,DE,control,56
E0000605,S000206,U00057,product_view,2023-06-25,iOS,DE,control,127
E0000606,S000207,U00057,app_open,2023-08-13,iOS,DE,control,90
E0000607,S000207,U00057,product_view,2023-08-13,iOS,DE,control,99
E0000608,S000208,U00057,app_open,2023-07-04,iOS,DE,control,227
E0000609,S000209,U00057,app_open,2023-07-19,iOS,DE,variant,181
E0000610,S000209,U00057,product_view,2023-07-19,iOS,DE,variant,31
E0000611,S000209,U00057,add_to_cart,2023-07-19,iOS,DE,variant,258
E0000612,S000209,U00057,checkout_start,2023-07-19,iOS,DE,variant,103
E0000613,S000209,U00057,payment_info,2023-07-19,iOS,DE,variant,184
E0000614,S000209,U00057,order_placed,2023-07-19,iOS,DE,variant,180
E0000615,S000210,U00058,app_open,2023-07-04,Android,PL,variant,225
E0000616,S000211,U00058,app_open,2023-08-17,Android,PL,variant,46
E0000617,S000211,U00058,product_view,2023-08-17,Android,PL,variant,170
E0000618,S000211,U00058,add_to_cart,2023-08-17,Android,PL,variant,249
E0000619,S000212,U00059,app_open,2023-07-15,Android,SK,variant,165
E0000620,S000213,U00059,app_open,2023-06-29,Android,SK,variant,21
E0000621,S000214,U00059,app_open,2023-07-24,Android,SK,control,100
E0000622,S000214,U00059,product_view,2023-07-24,Android,SK,control,60
E0000623,S000214,U00059,add_to_cart,2023-07-24,Android,SK,control,107
E0000624,S000214,U00059,checkout_start,2023-07-24,Android,SK,control,133
E0000625,S000214,U00059,payment_info,2023-07-24,Android,SK,control,76
E0000626,S000215,U00059,app_open,2023-08-25,Android,SK,control,248
E0000627,S000215,U00059,product_view,2023-08-25,Android,SK,control,221
E0000628,S000216,U00060,app_open,2023-07-25,iOS,DE,control,56
E0000629,S000216,U00060,product_view,2023-07-25,iOS,DE,control,222
E0000630,S000216,U00060,add_to_cart,2023-07-25,iOS,DE,control,136
E0000631,S000216,U00060,checkout_start,2023-07-25,iOS,DE,control,266
E0000632,S000217,U00060,app_open,2023-08-23,iOS,DE,control,86
E0000633,S000217,U00060,product_view,2023-08-23,iOS,DE,control,35
E0000634,S000217,U00060,add_to_cart,2023-08-23,iOS,DE,control,124
E0000635,S000217,U00060,checkout_start,2023-08-23,iOS,DE,control,225
E0000636,S000217,U00060,payment_info,2023-08-23,iOS,DE,control,125
E0000637,S000218,U00060,app_open,2023-08-16,iOS,DE,control,42
E0000638,S000218,U00060,product_view,2023-08-16,iOS,DE,control,257
E0000639,S000219,U00061,app_open,2023-07-13,Android,CZ,control,173
E0000640,S000220,U00061,app_open,2023-08-15,Android,CZ,variant,69
E0000641,S000221,U00061,app_open,2023-07-24,Android,CZ,control,56
E0000642,S000222,U00061,app_open,2023-06-28,Android,CZ,control,122
E0000643,S000223,U00062,app_open,2023-07-10,iOS,DE,variant,51
E0000644,S000223,U00062,product_view,2023-07-10,iOS,DE,variant,82
E0000645,S000223,U00062,add_to_cart,2023-07-10,iOS,DE,variant,194
E0000646,S000223,U00062,checkout_start,2023-07-10,iOS,DE,variant,129
E0000647,S000223,U00062,payment_info,2023-07-10,iOS,DE,variant,192
E0000648,S000223,U00062,order_placed,2023-07-10,iOS,DE,variant,79
E0000649,S000224,U00062,app_open,2023-08-10,iOS,DE,control,126
E0000650,S000224,U00062,product_view,2023-08-10,iOS,DE,control,135
E0000651,S000224,U00062,add_to_cart,2023-08-10,iOS,DE,control,190
E0000652,S000225,U00063,app_open,2023-07-19,Android,DE,control,37
E0000653,S000225,U00063,product_view,2023-07-19,Android,DE,control,174
E0000654,S000225,U00063,add_to_cart,2023-07-19,Android,DE,control,17
E0000655,S000226,U00063,app_open,2023-08-20,Android,DE,control,48
